sID,trialNumber,response_times,correct_order,click_order,response_correct
47,17,"[0.81533810000019, 1.3650228999999854, 2.0812408000001597, 2.6648497999999563, 3.148940699999912, 3.7984471999998277, 4.331713699999909]","[8, 1, 0, 1, 8, 3, 6]","[8, 1, 0, 1, 8, 3, 6]",True
47,18,"[0.8815916000003199, 1.5151189000002887, 2.1149363000004087, 2.8315255000002253, 3.5149429000002783, 3.8980712000002313, 4.448150300000179]","[2, 7, 1, 5, 3, 1, 5]","[2, 7, 1, 5, 3, 1, 5]",True
47,19,"[1.3486797999998998, 2.2818483999999444, 2.9479081999998016, 3.2478822999996737, 5.514781299999868, 6.182113399999707, 6.382068399999753, 7.015176799999608]","[7, 6, 0, 0, 1, 8, 8, 5]","[5, 7, 0, 0, 1, 8, 8, 5]",False
47,20,"[0.7816949999996723, 1.4478699999999662, 1.9981993999999759, 2.848507100000006, 3.5978000000000065, 4.115155899999991, 6.032085800000004, 7.397450999999819]","[8, 0, 6, 7, 3, 6, 0, 7]","[8, 0, 6, 7, 3, 6, 7, 0]",False
47,21,"[0.86460790000001, 1.648779099999956, 2.314850600000227, 3.0981627999999546, 3.5986166000002413, 4.214725499999986, 4.915083500000037, 5.381528700000217]","[0, 7, 0, 1, 6, 0, 7, 2]","[0, 7, 0, 1, 6, 0, 7, 2]",True
47,22,"[0.8317606000000524, 1.565105399999993, 2.4483484000002136, 3.298520300000291, 3.749981299999945, 4.198636200000237, 4.664436900000055, 4.8977859000001445, 7.681420700000217]","[3, 5, 3, 5, 6, 1, 6, 0, 0]","[5, 3, 5, 3, 1, 6, 0, 0, 1]",False
47,23,"[1.565011599999707, 2.181646499999715, 2.614802399999917, 3.1985796999997547, 4.3147925999996914, 5.032044000000042, 5.8812089999996715, 6.431450600000062, 7.3479551999998876]","[0, 1, 7, 4, 2, 4, 8, 7, 3]","[2, 4, 0, 7, 3, 8, 1, 4, 0]",False
47,24,"[0.7986657000001287, 1.4477062000000842, 2.131645899999967, 2.7150400000000445, 3.5482904999998937, 4.381628699999965, 4.847876400000132, 6.081430100000034, 6.831923799999913]","[8, 0, 8, 3, 4, 5, 0, 8, 2]","[8, 0, 8, 3, 4, 5, 0, 5, 2]",False
48,1,"[1.5150955999997677, 2.5653338000001895]","[2, 7]","[2, 7]",True
48,2,"[1.7651418000004924, 2.3650979000003645]","[3, 3]","[3, 3]",True
48,3,"[1.998458500000197, 2.731846200000291]","[3, 4]","[3, 4]",True
48,4,"[1.0820474000001923, 1.398855000000367, 2.1486111000003802]","[6, 6, 7]","[6, 6, 7]",True
48,5,"[1.0480955000002723, 1.548347200000535, 2.265255799999977]","[1, 2, 7]","[1, 2, 7]",True
48,6,"[1.1486697999998796, 1.7487728999994943, 2.3315303999997923]","[6, 8, 2]","[6, 8, 2]",True
48,7,"[1.0820581999996648, 1.681254799999806, 2.414850299999671, 3.1478463999992528]","[8, 0, 3, 2]","[8, 0, 3, 2]",True
48,8,"[0.9484749000002921, 1.2821273999998084, 1.9484345999999277, 2.8652271000000837]","[8, 8, 5, 6]","[8, 8, 5, 6]",True
48,9,"[0.7482535999997708, 1.4646904000001086, 2.04868020000049, 2.9317958999999973]","[3, 0, 4, 5]","[3, 0, 4, 5]",True
48,10,"[1.0336528999996517, 1.5484169999999722, 2.3312801000001855, 3.0645723999996335, 3.38121239999964]","[5, 3, 2, 0, 0]","[5, 3, 2, 0, 0]",True
48,11,"[0.9981127000000924, 1.7148550000001705, 2.898070999999618, 3.5321093000002293, 4.0154248999997435]","[0, 1, 0, 8, 8]","[0, 1, 0, 8, 8]",True
48,12,"[0.7983928999992713, 1.5485155999995186, 1.714891699999498, 2.531597099999999, 3.0317070999999487]","[4, 5, 5, 6, 8]","[4, 5, 5, 6, 8]",True
48,13,"[0.7984721000002537, 1.3481159000002663, 2.1648832000000766, 2.7820535999999265, 3.481639399999949, 4.097895200000494]","[2, 3, 2, 7, 6, 2]","[2, 3, 2, 7, 6, 2]",True
48,14,"[2.7315268000002106, 3.165062900000521, 4.698307900000145, 5.581813200000397, 6.347956600000543, 6.781485900000007]","[5, 5, 4, 5, 0, 6]","[5, 5, 4, 5, 0, 6]",True
48,15,"[1.6979965000000448, 3.648363500000414, 8.547967000000426, 10.964702900000702, 13.681834400000298, 14.147961300000134]","[0, 5, 6, 4, 0, 4]","[0, 5, 0, 4, 6, 4]",False
48,16,"[0.6480915000001914, 1.298438000000715, 2.0151017000007414, 2.5815705000004527, 3.217063000000053, 3.764820200000031, 4.2319986000002245]","[3, 7, 3, 2, 2, 4, 7]","[3, 7, 3, 2, 4, 2, 7]",False
48,17,"[0.5645567000001392, 1.183879700000034, 6.848039399999834, 7.398074699999597, 8.081206699999711, 8.514718299999913, 9.964614900000015]","[1, 7, 8, 0, 2, 5, 1]","[1, 7, 1, 2, 0, 5, 2]",False
48,18,"[1.381948100000045, 1.9149783000002571, 2.398850200000197, 3.4982811999998376, 4.298529599999711, 8.63131820000035, 11.497554700000364]","[8, 2, 2, 5, 4, 7, 3]","[8, 2, 8, 5, 4, 3, 0]",False
51,1,"[1.6479715000004944, 2.2488021000008303]","[1, 8]","[1, 8]",True
51,2,"[1.5984084000010625, 2.2155512000008457]","[4, 8]","[4, 8]",True
51,3,"[0.8481993999994302, 1.3981485000003886]","[5, 2]","[5, 2]",True
51,4,"[0.7987668999994639, 1.5317200999998022, 2.248036700000739]","[8, 4, 3]","[8, 4, 3]",True
51,5,"[1.0651109000009455, 1.615550100001201, 2.3151691000002756]","[5, 8, 5]","[5, 8, 5]",True
51,6,"[0.8989347999995516, 1.6816312999999354, 2.3651781999997183]","[8, 5, 4]","[8, 5, 4]",True
51,7,"[0.8651563999992504, 1.7315827999991598, 2.3147300999989966, 3.1156460999991396]","[4, 5, 3, 8]","[4, 5, 3, 8]",True
51,8,"[0.7315809000010631, 1.1812391000003117, 1.6650874999995722, 2.8485500999995566]","[1, 0, 6, 5]","[1, 0, 6, 5]",True
51,9,"[0.9978136000008817, 1.8480141000000003, 2.2815444999996544, 3.181713399999353]","[3, 8, 7, 8]","[3, 8, 7, 8]",True
51,10,"[0.7816157999986899, 1.2821562999997695, 1.7318670999993628, 2.39830129999973, 3.1151843999996345]","[1, 8, 8, 2, 7]","[1, 8, 8, 2, 7]",True
51,11,"[0.6821963000002143, 1.28200150000157, 1.9645130000008066, 2.4981666000003315, 3.01503970000158]","[7, 6, 0, 4, 3]","[7, 6, 0, 4, 3]",True
51,12,"[0.9313593999995646, 1.7318811000004644, 2.1986109999998007, 2.9817093999990902, 3.7654865000004065]","[1, 5, 6, 3, 7]","[1, 5, 6, 3, 7]",True
51,13,"[0.7818779999997787, 1.4644715000013093, 2.7811922000000777, 3.5651512000004004, 4.048673500001314, 4.567155500000808]","[7, 0, 3, 8, 7, 7]","[7, 0, 3, 8, 7, 7]",True
51,14,"[0.9482341000002634, 1.6650385000011738, 2.0649921000003815, 2.781304699999964, 3.0317021000009845, 3.664610100000573]","[7, 6, 6, 4, 4, 2]","[7, 6, 6, 4, 4, 2]",True
51,15,"[0.7499160999996093, 1.2151367000005848, 1.931846499999665, 2.7146203000011155, 3.480966500001159, 4.031552399999782]","[0, 4, 5, 0, 1, 2]","[0, 4, 5, 1, 0, 2]",False
51,16,"[0.8321219000008568, 1.3321751000003133, 2.131766200000129, 2.8477139999995416, 3.415319100000488, 3.915422400001262, 4.515017600000647]","[7, 8, 3, 0, 7, 8, 4]","[7, 8, 3, 0, 7, 8, 4]",True
51,17,"[0.9647884999994858, 1.6819455999993806, 2.2986015000005864, 3.9484057999998186, 4.615400900000168, 5.632013700000243, 7.898223800000778]","[2, 1, 7, 4, 8, 3, 5]","[2, 1, 7, 3, 8, 5, 5]",False
51,18,"[1.1322385999992548, 1.5489644999997836, 2.1145909000006213, 2.965355099999215, 3.665390000000116, 4.4488320000000385, 5.13184899999942]","[8, 0, 0, 7, 5, 7, 5]","[8, 8, 0, 7, 5, 7, 5]",False
51,19,"[0.8819705000005342, 1.2819753999992827, 2.031332900000052, 2.498599299999114, 3.814420599999721, 4.8643394999999146, 5.431072800000038, 6.131403199999113]","[7, 7, 2, 6, 0, 0, 1, 5]","[7, 7, 2, 6, 0, 0, 1, 5]",True
51,20,"[0.531549500001347, 1.1985254000010173, 1.9145411000008608, 2.5311146000003646, 3.1501746000012645, 3.7651383000011265, 4.298286299999745, 4.981265000000349]","[2, 1, 8, 5, 0, 6, 6, 8]","[2, 8, 1, 0, 5, 6, 6, 0]",False
51,21,"[0.9154510999997001, 2.0643646999997145, 2.7311420000005455, 3.248223599999619, 3.964915700000347, 4.531177000000753, 4.965308599999844, 5.616142099999706]","[8, 2, 0, 2, 5, 7, 8, 0]","[8, 0, 2, 5, 7, 0, 8, 0]",False
51,22,"[0.7484906000008777, 1.2819070000005013, 1.7484170999996422, 2.4819349000008515, 3.164939599999343, 3.547950399999536, 4.264814500000284, 4.864971999999398, 5.465220399999453]","[5, 3, 6, 7, 2, 2, 1, 6, 3]","[5, 3, 6, 7, 2, 2, 1, 6, 3]",True
51,23,"[0.6148697000007814, 1.348446199999671, 2.0985443000008672, 2.8811318000007304, 4.514492000000246, 5.0649811000002956, 6.131690500000332, 8.331354699999793, 8.731383399999686]","[3, 7, 0, 2, 5, 0, 0, 4, 2]","[3, 7, 5, 0, 0, 6, 4, 2, 2]",False
51,24,"[0.7645578000010573, 1.3145667000007961, 1.964829100001225, 3.981191200000467, 4.514634800001659, 4.864610300001004, 5.631093400001191, 6.347654200000761, 6.6823266000010335]","[0, 1, 6, 4, 3, 3, 4, 3, 3]","[0, 1, 6, 4, 3, 3, 4, 3, 3]",True
51,25,"[1.6481686999995873, 2.881719399998474, 3.5315964999990683, 4.28191489999881, 5.081136199998582, 6.064432699999088, 7.13290059999963, 8.198261399998955, 9.464403199999651, 10.41478879999886]","[2, 5, 0, 8, 0, 0, 5, 6, 0, 6]","[2, 5, 0, 8, 0, 0, 2, 6, 0, 6]",False
51,26,"[0.8151344999987487, 1.4816984999997658, 1.9814711999988504, 3.1982935999985784, 3.731718399998499, 4.0815796999995655, 4.614268499999525, 5.164876199998616, 5.681663199999093, 7.898136699999668]","[8, 6, 2, 7, 2, 4, 4, 0, 5, 3]","[8, 6, 2, 7, 4, 4, 0, 5, 3, 3]",False
51,27,"[1.1313518999995722, 1.6479342000002362, 2.714671300000191, 3.16510290000042, 3.7811026999988826, 4.231207499999073, 5.3814227000002575, 5.8477595999993355, 6.43135059999986, 7.014980500000092]","[3, 4, 3, 5, 4, 3, 4, 1, 0, 7]","[3, 4, 2, 5, 0, 1, 3, 4, 7, 7]",False
52,1,"[1.031821200000195, 1.614944099999775]","[3, 0]","[3, 0]",True
52,2,"[1.1821327999996356, 1.7507301999994525]","[6, 3]","[6, 3]",True
52,3,"[1.881729699999596, 2.5981040999995457]","[5, 2]","[5, 2]",True
52,4,"[0.7651686999997764, 1.2980557999999291, 2.0654045000001133]","[4, 3, 4]","[4, 3, 4]",True
52,5,"[1.1153225000007296, 1.965308100000584, 2.9481691000000865]","[4, 5, 0]","[4, 5, 0]",True
52,6,"[1.0145800999998755, 1.9314671000001908, 2.18167799999992]","[0, 3, 3]","[0, 3, 3]",True
52,7,"[1.01557320000029, 1.6819545000007565, 2.7153158000000985, 3.531676100000368]","[4, 5, 8, 4]","[4, 5, 8, 4]",True
52,8,"[1.0650868000002447, 1.6816662999999608, 2.5818766000002142, 3.1486056000003373]","[4, 3, 4, 3]","[4, 3, 4, 3]",True
52,9,"[0.6650834000001851, 1.2817048999995677, 1.898620199999641, 2.4320686000000933]","[2, 6, 3, 6]","[2, 6, 3, 6]",True
52,10,"[0.9148456000002625, 1.515179299999545, 1.8651052999994135, 2.5318806999994194, 3.131539199999679]","[4, 8, 8, 7, 3]","[4, 8, 8, 7, 3]",True
52,11,"[1.0649015999997573, 1.831418599999779, 3.7331561999999394, 4.465384400000403, 4.865506699999969]","[0, 2, 0, 7, 7]","[0, 2, 0, 7, 7]",True
52,12,"[1.3485681000001932, 2.031865900000412, 2.948691399999916, 4.098939700000301, 4.915285300000505]","[5, 5, 6, 8, 7]","[5, 5, 6, 8, 7]",True
52,13,"[2.648411500000293, 3.248610099999496, 3.8316711999996187, 4.8651928999997835, 5.381749000000127, 6.031698199999482]","[3, 7, 6, 8, 2, 4]","[6, 7, 3, 8, 2, 4]",False
52,14,"[1.2480246000004627, 2.4492675999999847, 3.898729999999887, 5.648262400000021, 6.564537100000052, 7.24791230000028]","[2, 2, 5, 3, 2, 3]","[2, 5, 5, 3, 2, 3]",False
52,15,"[1.0319166999997833, 1.6985930999999255, 2.4988637999995262, 3.6651673999995182, 4.298455799999829, 5.198552300000301]","[5, 3, 8, 4, 4, 8]","[5, 3, 8, 4, 4, 5]",False
54,1,"[0.8319731999999931, 1.5147711000008712]","[8, 2]","[8, 2]",True
54,2,"[1.082200400000147, 1.6651593999995384]","[8, 4]","[8, 4]",True
54,3,"[1.1652672000000166, 1.7315168999994057]","[8, 1]","[8, 1]",True
54,4,"[0.9155245999991166, 1.3323891000000003, 1.915085499998895]","[8, 7, 5]","[8, 7, 5]",True
54,5,"[0.9154548000005889, 1.7816581000006408, 2.515532200000962]","[6, 1, 6]","[6, 1, 6]",True
54,6,"[0.9467687999986083, 1.480681099999856, 2.213838300000134]","[0, 5, 4]","[0, 5, 4]",True
54,7,"[0.7483889999984967, 1.4153180999983306, 2.0981736999983696, 2.6149049999985436]","[2, 5, 2, 1]","[2, 5, 2, 1]",True
54,8,"[0.8317299999998795, 1.4481785000007221, 2.3647135000010167, 2.864650800000163]","[7, 4, 3, 2]","[7, 4, 3, 2]",True
54,9,"[0.7814913999991404, 1.1483387000007497, 1.8156094000005396, 2.44868839999981]","[1, 1, 7, 4]","[1, 1, 7, 4]",True
54,10,"[0.7152481000011903, 1.349099600000045, 1.94791400000031, 2.665210700000898, 3.248201100001097]","[7, 4, 0, 8, 1]","[7, 4, 0, 8, 1]",True
54,11,"[0.6814132999988942, 1.58161199999995, 2.098449499999333, 2.781473899998673, 3.4315759999990405]","[1, 4, 7, 3, 7]","[1, 4, 7, 3, 7]",True
54,12,"[0.5987046999998711, 1.2813714000003529, 1.8655966999995144, 2.4148043999994115, 2.965185400000337]","[8, 1, 7, 2, 3]","[8, 1, 7, 2, 3]",True
54,13,"[0.7816951000004337, 1.1982389000004332, 1.7151714999999967, 2.1320434999997815, 2.7816493999998784, 3.3661410000004253]","[3, 2, 5, 8, 4, 1]","[3, 2, 5, 8, 4, 1]",True
54,14,"[0.9320103999998537, 1.5654527000006055, 2.2147236000000703, 2.698485000000801, 3.033105599999544, 3.365070100000594]","[8, 7, 1, 2, 6, 2]","[8, 7, 1, 6, 2, 6]",False
54,15,"[1.0649441000005027, 1.6483212000002823, 2.2148653999993257, 2.6985772999996698, 3.131564100000105, 3.5817096999999194]","[0, 4, 0, 5, 1, 5]","[0, 4, 0, 5, 1, 5]",True
54,16,"[0.8650179999985994, 1.3655973999993876, 1.8485744999998133, 2.3479384999991453, 2.848422799999753, 3.248052099999768, 3.731783600000199]","[0, 8, 7, 0, 6, 0, 4]","[0, 8, 7, 0, 6, 0, 4]",True
54,17,"[1.181270900000527, 1.8317499000004318, 3.2811369000010018, 4.598312000000078, 5.148468499999581, 5.914778500000466, 6.381428500000766]","[0, 0, 1, 2, 8, 3, 1]","[0, 2, 0, 2, 8, 1, 3]",False
54,18,"[0.6482403000009072, 1.4987332000000606, 1.865146399999503, 2.415201800000432, 3.0817917000003945, 3.6988873000009335, 5.415283899999849]","[1, 6, 6, 5, 3, 8, 5]","[1, 6, 6, 5, 3, 8, 5]",True
54,19,"[0.6984642000006716, 1.3648166000002675, 2.032675400001608, 2.631485800000519, 3.3317406000005576, 4.532484900000782, 5.065451100001155, 5.498608900001273]","[2, 1, 3, 3, 2, 7, 8, 8]","[2, 1, 3, 2, 3, 8, 7, 8]",False
54,20,"[0.6984033999997337, 1.331253000000288, 1.848097099998995, 2.3145464999997785, 3.66491010000027, 4.265044800000396, 4.681813799999873, 5.564090100000612]","[7, 3, 5, 0, 8, 5, 8, 8]","[7, 3, 5, 0, 5, 8, 8, 0]",False
54,21,"[0.9987600000004022, 1.6149414999999863, 2.2652514000001247, 2.831517200000235, 4.181862000001274, 4.615177500001664, 6.232450900000913, 6.731979500000307]","[7, 4, 8, 8, 1, 7, 7, 4]","[7, 4, 8, 1, 8, 8, 7, 7]",False
55,1,"[0.9817198999999164, 1.6647532999995747]","[3, 2]","[3, 2]",True
55,2,"[0.9154434000001856, 1.5313123000005362]","[7, 2]","[7, 2]",True
55,3,"[0.9322660999996515, 1.7651395000002594]","[8, 5]","[8, 5]",True
55,4,"[0.6481030000004466, 1.948283700000502, 3.181331200000386]","[2, 4, 2]","[2, 4, 2]",True
55,5,"[1.098079499999585, 2.031931199999235, 2.7821250999995755]","[2, 5, 7]","[2, 5, 7]",True
55,6,"[0.7655232000006436, 1.5316726000000926, 2.66502280000077]","[8, 1, 6]","[8, 1, 6]",True
55,7,"[0.5811972999999853, 1.2648238000001584, 1.8484556000003067, 2.665147800000341]","[0, 3, 4, 7]","[0, 3, 4, 7]",True
55,8,"[0.7487440999993851, 1.381925699999556, 2.0984436999997342, 2.798029900000074]","[8, 7, 4, 1]","[8, 7, 4, 1]",True
55,9,"[0.6815450000003693, 1.41501210000024, 2.1143776000008074, 2.664614100000108]","[4, 7, 0, 0]","[4, 7, 0, 0]",True
55,10,"[0.5314957000000504, 1.1645939999998518, 1.8316559000004418, 2.4650900000006004, 3.4812192999997933]","[3, 2, 8, 6, 0]","[3, 2, 8, 6, 0]",True
55,11,"[0.664341499999864, 1.2990494000005128, 1.864891400000488, 2.4980727000001934, 3.131037799999831]","[1, 2, 8, 6, 0]","[1, 2, 8, 6, 0]",True
55,12,"[1.3817276999998285, 2.1311032999992676, 2.764849399999548, 3.38143669999954, 3.998572200000126]","[6, 0, 2, 4, 6]","[6, 0, 2, 4, 6]",True
55,13,"[1.3151420999993206, 1.865063199999895, 2.531398000000081, 3.664972499999749, 4.214876899999581, 4.714885899999899]","[8, 5, 1, 7, 3, 2]","[8, 5, 1, 7, 3, 2]",True
55,14,"[0.8315952000002653, 1.697748400000819, 2.365305199999966, 3.8816193000002386, 4.731724300000678, 5.414848400000665]","[6, 7, 4, 1, 7, 4]","[6, 1, 7, 4, 7, 4]",False
55,15,"[2.9144424999994953, 3.56506249999984, 4.11488559999998, 4.8644413000001805, 5.464638999999806, 6.18093510000017]","[0, 3, 2, 0, 2, 1]","[0, 3, 2, 0, 2, 1]",True
55,16,"[0.6152036000003136, 1.1152024000002712, 2.2978696999998647, 3.798061499999676, 4.448480500000187, 4.831947699999546, 5.448182299999644]","[7, 7, 0, 5, 8, 8, 7]","[7, 7, 0, 5, 8, 8, 7]",True
55,17,"[0.8484488000003694, 1.598292599999695, 2.2977294000002075, 2.914628000000448, 3.631910400000379, 4.864969299999757, 5.348272299999735]","[3, 6, 0, 0, 6, 8, 3]","[3, 6, 0, 0, 6, 8, 3]",True
55,18,"[1.1313438999995924, 1.6309166999999434, 2.2650864999995974, 2.8811906000000818, 5.431222100000014, 6.197713399999884, 7.331121799999892]","[2, 0, 1, 7, 1, 2, 1]","[2, 0, 7, 1, 2, 1, 2]",False
55,19,"[0.9818123000004562, 2.131230700000742, 3.083109900000636, 3.6152316000006977, 4.214721700000155, 5.698349200000848, 6.2484566000002815, 8.864613000000645]","[6, 1, 8, 2, 8, 5, 6, 5]","[6, 1, 2, 8, 2, 6, 5, 6]",False
55,20,"[0.7653645000000324, 1.93177630000082, 2.5650596000004953, 3.6480514000004405, 4.481657500000438, 6.015135000000555, 7.047898600000735, 8.165048300000308]","[6, 6, 5, 1, 6, 8, 3, 2]","[6, 5, 6, 1, 3, 5, 2, 5]",False
55,21,"[0.44752229999994597, 1.0996020000002318, 1.6982766000000993, 2.6811885999995866, 3.3814495999995415, 3.9312846000002537, 4.464865199999622, 6.56438210000033]","[0, 1, 5, 8, 2, 0, 3, 7]","[0, 1, 5, 2, 8, 3, 7, 5]",False
56,1,"[2.264859000000797, 3.131998400000157]","[2, 3]","[2, 3]",True
56,2,"[2.281802299999981, 3.031315999999606]","[6, 0]","[6, 0]",True
56,3,"[1.4652698999998393, 2.1316821999998865]","[5, 3]","[5, 3]",True
56,4,"[0.7981998999994175, 1.631595699999707, 2.314633599999979]","[0, 3, 2]","[0, 3, 2]",True
56,5,"[1.182007600000361, 1.865466600000218, 2.6315426999999545]","[5, 3, 1]","[5, 3, 1]",True
56,6,"[1.3818461000000752, 1.83168889999979, 2.5648424999999406]","[4, 0, 3]","[4, 0, 3]",True
56,7,"[1.5651289999996152, 2.848545899999408, 3.165121199999703, 3.832023599999957]","[6, 3, 3, 5]","[6, 3, 3, 5]",True
56,8,"[1.4654753000004348, 2.414875200000097, 3.182275000000118, 3.7982856000007814]","[6, 3, 8, 5]","[6, 3, 8, 5]",True
56,9,"[0.9500809999999547, 1.3322133000001486, 2.081869800000277, 2.7486189000001104]","[8, 8, 6, 4]","[8, 8, 6, 4]",True
56,10,"[0.9152219999996305, 1.6487861999994493, 2.2149865999999747, 2.9488099000000147, 3.8314255999994202]","[4, 7, 5, 6, 1]","[4, 7, 5, 6, 1]",True
56,11,"[1.7987315999998827, 2.631924700000127, 3.1482050000004165, 3.5164652000003116, 4.231999599999654]","[5, 4, 0, 0, 5]","[5, 4, 0, 0, 5]",True
56,12,"[0.798840200000086, 1.4816055999999662, 2.0983299999998053, 2.848458700000265, 3.4649913000002925]","[5, 1, 5, 3, 2]","[5, 1, 5, 3, 2]",True
56,13,"[0.8316844000000856, 1.5981311000005007, 2.4481979000001957, 3.2486994000000777, 3.8810682000003, 4.598114000000351]","[7, 5, 6, 8, 1, 2]","[7, 5, 6, 8, 1, 2]",True
56,14,"[0.9982747000003656, 2.4488000999999713, 2.948254800000541, 3.4812959000000774, 4.114802100000816, 4.715260599999965]","[0, 7, 3, 1, 2, 8]","[0, 7, 3, 1, 2, 8]",True
56,15,"[0.9481522000005498, 1.7333463000004485, 2.381919299999936, 3.681509400000323, 4.198493699999744, 5.265200200000436]","[3, 4, 6, 4, 0, 4]","[3, 4, 6, 4, 0, 4]",True
56,16,"[1.1812724000001253, 1.9142876000005344, 2.716915200000585, 3.347850400000425, 3.981271200000265, 4.6147217000007, 5.281142400000135]","[4, 0, 8, 1, 5, 7, 1]","[4, 0, 8, 1, 5, 7, 1]",True
56,17,"[0.9482962000001862, 1.6978359000004275, 2.097837000000254, 2.7647357000005286, 3.35056700000041, 3.931828400000086, 4.831736300000557]","[2, 0, 0, 2, 3, 8, 7]","[2, 0, 0, 2, 3, 8, 7]",True
56,18,"[0.8651191999997536, 1.6980638000004546, 2.4817510000002585, 3.364575800000239, 4.364502299999913, 4.898354400000244, 5.6985617000000275]","[6, 5, 6, 0, 6, 1, 8]","[6, 5, 6, 0, 1, 6, 8]",False
56,19,"[1.0988882000001468, 2.6148506999998062, 3.548912399999608, 4.164956699999493, 4.881887200000165, 5.448242899999968, 6.04842329999974, 8.014704399999573]","[7, 2, 8, 5, 8, 3, 8, 3]","[7, 2, 8, 5, 8, 2, 3, 3]",False
56,20,"[1.5650209999994331, 2.5820771999997305, 3.2655876999997417, 3.781711399999949, 4.49853129999974, 5.515238500000123, 6.165364899999986, 7.549238699999478]","[4, 8, 4, 5, 7, 4, 5, 6]","[4, 8, 4, 5, 7, 5, 6, 4]",False
56,21,"[1.0818325999998706, 1.681299300000319, 2.448215600000367, 3.1980641999998625, 4.065012000000024, 5.248188900000059, 5.981417099999817, 6.54796720000013]","[6, 0, 3, 2, 5, 4, 5, 1]","[6, 0, 3, 2, 5, 4, 1, 2]",False
58,1,"[2.3317440999999235, 3.282100999999784]","[4, 6]","[4, 6]",True
58,2,"[1.1652320000002874, 1.8317860000006476]","[7, 5]","[7, 5]",True
58,3,"[1.7320245999999315, 2.3818559999999707]","[7, 6]","[7, 6]",True
58,4,"[0.9175021999999444, 1.6150174999993396, 2.2987539999994624]","[5, 1, 7]","[5, 1, 7]",True
58,5,"[1.4319412000004377, 2.264799700000367, 2.9651997000000847]","[7, 0, 3]","[7, 0, 3]",True
58,6,"[1.248501799999758, 2.164773999999852, 2.5816883999996207]","[3, 0, 0]","[3, 0, 0]",True
58,7,"[0.9818120999998428, 1.9315962999999101, 2.647973600000114, 3.43138799999997]","[8, 2, 2, 1]","[8, 2, 2, 1]",True
58,8,"[1.281415599999491, 2.698123299999679, 3.6502840000002834, 4.798347699999795]","[2, 0, 6, 4]","[2, 0, 6, 4]",True
58,9,"[1.1989036999993914, 2.048565099999905, 2.765341499999522, 3.631550299999617]","[7, 7, 5, 2]","[7, 7, 5, 2]",True
58,10,"[0.93213520000063, 1.7813977000005252, 2.515258000000358, 3.2647436000006564, 3.7816546000003655]","[7, 1, 5, 2, 2]","[7, 1, 5, 2, 2]",True
58,11,"[0.9150168000005579, 1.5819541000000754, 2.4150702000006277, 3.0653126000006523, 3.8152391000003263]","[0, 3, 4, 8, 5]","[0, 3, 4, 8, 5]",True
58,12,"[0.8984077000004618, 1.8319671000008384, 2.4151669000002585, 3.0983295000005455, 3.948110700000143]","[4, 6, 7, 6, 5]","[4, 6, 7, 6, 5]",True
58,13,"[0.9490370000003168, 1.7649603999998362, 2.5321406000002753, 3.3647856999996293, 5.816916499999934, 9.681101999999555]","[6, 1, 7, 1, 1, 4]","[6, 1, 7, 1, 4, 1]",False
58,14,"[0.9315153999996255, 1.7818195999998352, 4.698282599999402, 5.614641599999231, 6.4978701, 7.33331249999992]","[0, 3, 3, 0, 2, 6]","[0, 3, 3, 0, 2, 6]",True
58,15,"[0.7650458999996772, 1.847936999999547, 3.282094799999868, 4.131445999999414, 4.931402000000162, 5.698032100000091]","[2, 3, 0, 3, 1, 3]","[2, 0, 3, 0, 1, 3]",False
